id_operation,reference,libelle_operation,date_operation,date_comptable,montant,sens,type_operation,statut_operation,id_compte
2663,OP002663,Cela où passion.,2023-10-11,2023-10-11,1434,CREDIT,retrait,en attente,19
2664,OP002664,Papier manquer sauvage.,2023-10-12,2023-10-12,183,DEBIT,virement,en attente,19
2665,OP002665,Peu grand représenter.,2023-10-18,2023-10-18,1822,DEBIT,retrait,valide,19
2666,OP002666,Haïr fuir.,2023-08-24,2023-08-24,844,DEBIT,versement,valide,19
2667,OP002667,Charge.,2023-09-18,2023-09-18,1767,DEBIT,virement,en attente,19
2668,OP002668,Adresser réflexion étranger.,2023-09-05,2023-09-05,609,DEBIT,retrait,en attente,19
2669,OP002669,Oreille indiquer.,2023-07-30,2023-07-30,230,DEBIT,retrait,valide,19
2670,OP002670,Voyage rond.,2023-07-29,2023-07-29,933,CREDIT,versement,en attente,19
2671,OP002671,Famille soit connaissance.,2023-07-25,2023-07-25,1692,DEBIT,virement,en attente,19
2672,OP002672,Avec cesser.,2023-06-27,2023-06-27,1847,DEBIT,versement,en attente,19
2673,OP002673,Vague faveur choisir.,2023-07-07,2023-07-07,1552,DEBIT,virement,valide,19
2674,OP002674,Expression jour ici reste.,2023-06-29,2023-06-29,1367,CREDIT,retrait,en attente,19
2675,OP002675,Théâtre calmer.,2023-07-17,2023-07-17,963,CREDIT,virement,valide,19
2676,OP002676,Demi accepter rose.,2023-07-10,2023-07-10,435,CREDIT,virement,valide,19
2677,OP002677,Retour indiquer.,2023-06-02,2023-06-02,1635,CREDIT,virement,valide,19
2678,OP002678,Baisser pensée.,2023-06-14,2023-06-14,1679,CREDIT,retrait,en attente,19
2679,OP002679,Arracher charge qui.,2023-06-09,2023-06-09,381,CREDIT,retrait,valide,19
2680,OP002680,Lutte an réel marche.,2023-05-13,2023-05-13,283,DEBIT,versement,valide,19
2681,OP002681,Vieillard enfin si.,2023-05-19,2023-05-19,289,DEBIT,virement,en attente,19
2682,OP002682,Honneur jour écarter.,2023-05-07,2023-05-07,1184,DEBIT,virement,valide,19
2683,OP002683,Cher condition.,2023-04-12,2023-04-12,54,DEBIT,virement,en attente,19
2684,OP002684,Aussi centre peur yeux.,2023-04-06,2023-04-06,969,CREDIT,virement,valide,19
2685,OP002685,Respecter particulier gauche.,2023-03-29,2023-03-29,1855,CREDIT,retrait,en attente,19
2686,OP002686,Rocher voler papier désir.,2023-03-05,2023-03-05,1762,CREDIT,virement,en attente,19
2687,OP002687,Lorsque accuser doigt obéir.,2023-02-28,2023-02-28,1259,CREDIT,retrait,valide,19
2688,OP002688,Court musique renverser.,2023-02-24,2023-02-24,126,DEBIT,retrait,en attente,19
2689,OP002689,Long rare grand.,2023-02-18,2023-02-18,170,DEBIT,virement,en attente,19
2690,OP002690,Briser peau installer.,2023-01-24,2023-01-24,1008,DEBIT,virement,valide,19
2691,OP002691,Charge terme folie on.,2023-02-13,2023-02-13,564,DEBIT,virement,valide,19
2692,OP002692,Étouffer médecin.,2023-01-10,2023-01-10,948,DEBIT,versement,valide,19
2693,OP002693,Promettre obliger feuille tout.,2023-01-17,2023-01-17,940,DEBIT,virement,valide,19
2694,OP002694,Revenir.,2023-01-10,2023-01-10,116,CREDIT,virement,en attente,19
2695,OP002695,Instinct coucher.,2022-12-24,2022-12-24,1809,CREDIT,retrait,en attente,19
2696,OP002696,Nerveux.,2022-12-27,2022-12-27,1599,DEBIT,retrait,en attente,19
2697,OP002697,Toi grâce.,2025-11-23,2025-11-23,543,CREDIT,virement,valide,20
2698,OP002698,Prochain éprouver supporter.,2025-12-11,2025-12-11,112,CREDIT,retrait,valide,20
2699,OP002699,Nombre lever voie.,2025-12-02,2025-12-02,1796,CREDIT,virement,en attente,20
2700,OP002700,Réalité flamme.,2025-11-29,2025-11-29,313,CREDIT,versement,valide,20
2701,OP002701,Baisser proposer.,2025-11-15,2025-11-15,658,DEBIT,versement,en attente,20
2702,OP002702,Retirer porte.,2025-11-07,2025-11-07,817,CREDIT,versement,en attente,20
2703,OP002703,Rocher.,2025-11-03,2025-11-03,1494,DEBIT,virement,en attente,20
2704,OP002704,Importance nez.,2025-09-29,2025-09-29,394,CREDIT,versement,valide,20
2705,OP002705,Sang noire beaux.,2025-09-24,2025-09-24,391,DEBIT,virement,valide,20
2706,OP002706,Charge apercevoir.,2025-10-17,2025-10-17,106,DEBIT,versement,en attente,20
2707,OP002707,Étaler billet.,2025-09-18,2025-09-18,492,CREDIT,versement,en attente,20
2708,OP002708,Payer livrer.,2025-08-25,2025-08-25,1890,DEBIT,versement,valide,20
2709,OP002709,Creuser long.,2025-09-05,2025-09-05,1761,DEBIT,retrait,en attente,20
2710,OP002710,Il.,2025-08-28,2025-08-28,83,DEBIT,versement,valide,20
2711,OP002711,Seigneur prier.,2025-09-08,2025-09-08,222,CREDIT,versement,en attente,20
2712,OP002712,Colline défaut accord.,2025-07-31,2025-07-31,661,DEBIT,retrait,valide,20
2713,OP002713,Silencieux humide jambe.,2025-08-14,2025-08-14,369,DEBIT,retrait,en attente,20
2714,OP002714,Oser raison.,2025-07-27,2025-07-27,531,DEBIT,virement,en attente,20
2715,OP002715,Composer véritable.,2025-07-14,2025-07-14,53,CREDIT,retrait,valide,20
2716,OP002716,Aller depuis recherche.,2025-07-15,2025-07-15,241,CREDIT,virement,en attente,20
2717,OP002717,Loin dur claire.,2025-06-28,2025-06-28,666,CREDIT,versement,en attente,20
2718,OP002718,User souhaiter en.,2025-06-13,2025-06-13,1525,DEBIT,versement,valide,20
2719,OP002719,Voyager danger.,2025-06-13,2025-06-13,603,CREDIT,retrait,en attente,20
2720,OP002720,Rouge voisin.,2025-05-24,2025-05-24,47,CREDIT,versement,en attente,20
2721,OP002721,Dame dehors.,2025-04-30,2025-04-30,1198,CREDIT,virement,en attente,20
2722,OP002722,Roche depuis prier.,2025-05-05,2025-05-05,52,DEBIT,virement,en attente,20
2723,OP002723,Demande quinze mener.,2025-04-30,2025-04-30,1409,CREDIT,versement,en attente,20
2724,OP002724,Compagnon pain sous.,2025-05-17,2025-05-17,1263,CREDIT,virement,en attente,20
2725,OP002725,Reconnaître observer.,2025-05-04,2025-05-04,537,DEBIT,retrait,en attente,20
2726,OP002726,Gens chemise doigt bête.,2025-03-29,2025-03-29,438,DEBIT,versement,en attente,20
2727,OP002727,Poids souffrance.,2025-04-06,2025-04-06,487,CREDIT,virement,en attente,20
2728,OP002728,Exécuter visage.,2025-04-04,2025-04-04,981,CREDIT,virement,valide,20
2729,OP002729,Libre lutter pur.,2025-04-08,2025-04-08,1171,DEBIT,virement,en attente,20
2730,OP002730,Poser aide.,2025-04-17,2025-04-17,1824,CREDIT,retrait,valide,20
2731,OP002731,Carte ça toit.,2025-02-22,2025-02-22,1248,DEBIT,virement,en attente,20
2732,OP002732,Instinct phrase huit.,2025-03-01,2025-03-01,1495,DEBIT,virement,en attente,20
2733,OP002733,Immense sauver.,2025-03-16,2025-03-16,156,CREDIT,retrait,valide,20
2734,OP002734,Selon eh.,2025-02-15,2025-02-15,1221,CREDIT,retrait,en attente,20
2735,OP002735,Élément saluer intention.,2025-02-12,2025-02-12,902,DEBIT,retrait,valide,20
2736,OP002736,Véritable autant défendre but.,2025-01-30,2025-01-30,846,DEBIT,versement,en attente,20
2737,OP002737,Réussir science cri.,2024-12-26,2024-12-26,1963,DEBIT,virement,en attente,20
2738,OP002738,Confondre.,2025-01-07,2025-01-07,165,CREDIT,versement,en attente,20
2739,OP002739,Ci rêver.,2024-12-31,2024-12-31,1063,DEBIT,versement,en attente,20
2740,OP002740,Obliger révéler soutenir.,2025-01-16,2025-01-16,408,DEBIT,versement,valide,20
2741,OP002741,Troisième vers maladie.,2025-01-12,2025-01-12,1350,DEBIT,virement,en attente,20
2742,OP002742,Loup président rien.,2024-12-02,2024-12-02,1754,DEBIT,versement,valide,20
2743,OP002743,Affaire signe mieux.,2024-12-17,2024-12-17,1687,DEBIT,virement,valide,20
2744,OP002744,Lieu jambe fête.,2024-12-16,2024-12-16,1955,DEBIT,virement,en attente,20
2745,OP002745,Pourtant inutile.,2024-11-26,2024-11-26,616,DEBIT,versement,en attente,20
2746,OP002746,Dire.,2024-12-02,2024-12-02,324,CREDIT,versement,en attente,20
2747,OP002747,Parti oeil flamme.,2024-11-04,2024-11-04,832,CREDIT,virement,valide,20
2748,OP002748,But accompagner.,2024-10-26,2024-10-26,1203,DEBIT,versement,en attente,20
2749,OP002749,Mentir haut.,2024-11-11,2024-11-11,1149,DEBIT,retrait,en attente,20
2750,OP002750,Tourner lumière.,2024-11-10,2024-11-10,1546,DEBIT,versement,valide,20
2751,OP002751,Amuser désirer vif.,2024-11-18,2024-11-18,1637,CREDIT,virement,en attente,20
2752,OP002752,Monter le.,2024-09-29,2024-09-29,1084,CREDIT,virement,en attente,20
2753,OP002753,Peine saison naître.,2024-10-03,2024-10-03,680,CREDIT,versement,en attente,20
2754,OP002754,Abri puissance parmi moindre.,2024-10-10,2024-10-10,1946,CREDIT,versement,en attente,20
2755,OP002755,Phrase rouge dans.,2024-09-25,2024-09-25,1536,DEBIT,versement,en attente,20
2756,OP002756,Éternel charge.,2024-09-15,2024-09-15,455,CREDIT,versement,valide,20
2757,OP002757,Espace aller autre avec.,2024-09-16,2024-09-16,1260,DEBIT,versement,en attente,20
2758,OP002758,Source voir.,2024-08-25,2024-08-25,306,DEBIT,virement,valide,20
2759,OP002759,Accent approcher absolument.,2024-09-14,2024-09-14,45,CREDIT,versement,valide,20
2760,OP002760,Sommeil conclure voir.,2024-09-18,2024-09-18,592,DEBIT,versement,en attente,20
2761,OP002761,Demain raconter apporter.,2024-08-13,2024-08-13,1639,DEBIT,retrait,en attente,20
2762,OP002762,Demain prison fille réflexion.,2024-08-03,2024-08-03,1888,DEBIT,virement,en attente,20
2763,OP002763,Mort amour gouvernement.,2024-07-23,2024-07-23,1269,CREDIT,virement,en attente,20
2764,OP002764,Serrer capable.,2024-08-01,2024-08-01,1258,CREDIT,versement,valide,20
2765,OP002765,Cercle.,2024-07-30,2024-07-30,339,DEBIT,virement,valide,20
2766,OP002766,Intérêt mariage.,2024-07-12,2024-07-12,1802,CREDIT,retrait,en attente,20
2767,OP002767,Rire saison.,2024-07-19,2024-07-19,1520,DEBIT,versement,valide,20
2768,OP002768,Oreille boire causer.,2024-07-18,2024-07-18,21,CREDIT,virement,valide,20
2769,OP002769,Continuer approcher folie.,2024-06-09,2024-06-09,406,CREDIT,virement,valide,20
2770,OP002770,Assurer français manier.,2024-06-19,2024-06-19,668,DEBIT,retrait,valide,20
2771,OP002771,Façon principe rencontrer.,2024-06-11,2024-06-11,510,DEBIT,versement,valide,20
2772,OP002772,Inquiétude théâtre.,2024-06-08,2024-06-08,1142,DEBIT,retrait,valide,20
2773,OP002773,Gouvernement demi.,2024-05-29,2024-05-29,1604,DEBIT,virement,en attente,20
2774,OP002774,Arriver portier surveiller.,2024-05-02,2024-05-02,1438,CREDIT,virement,en attente,20
2775,OP002775,Affirmer saint un.,2024-04-25,2024-04-25,903,DEBIT,virement,valide,20
2776,OP002776,Que réponse.,2024-04-22,2024-04-22,1148,DEBIT,versement,en attente,20
2777,OP002777,Trace pourtant.,2024-04-28,2024-04-28,1627,DEBIT,virement,en attente,20
2778,OP002778,Choisir tard terme.,2024-03-27,2024-03-27,180,CREDIT,versement,valide,20
2779,OP002779,Oh deviner réflexion.,2024-03-30,2024-03-30,1983,CREDIT,virement,en attente,20
2780,OP002780,Groupe eh mariage.,2024-04-05,2024-04-05,224,DEBIT,retrait,en attente,20
2781,OP002781,Instant religion toute.,2024-03-26,2024-03-26,232,DEBIT,virement,valide,20
2782,OP002782,Fumer signe.,2024-02-27,2024-02-27,1045,DEBIT,virement,valide,20
2783,OP002783,Douleur prévoir.,2024-02-26,2024-02-26,1256,DEBIT,virement,valide,20
2784,OP002784,Accorder accent.,2024-03-08,2024-03-08,1848,DEBIT,retrait,valide,20
2785,OP002785,Ville.,2024-02-04,2024-02-04,676,DEBIT,retrait,en attente,20
2786,OP002786,Crier traverser.,2024-02-04,2024-02-04,799,DEBIT,versement,valide,20
2787,OP002787,Direction honte doigt.,2024-02-06,2024-02-06,1557,CREDIT,versement,valide,20
2788,OP002788,Âge inviter.,2024-02-19,2024-02-19,1310,DEBIT,versement,en attente,20
2789,OP002789,Rocher contenter condition.,2024-02-12,2024-02-12,1587,DEBIT,versement,valide,20
2790,OP002790,Séparer trembler politique.,2023-12-31,2023-12-31,920,CREDIT,virement,en attente,20
2791,OP002791,Davantage grand.,2024-01-03,2024-01-03,1432,DEBIT,retrait,en attente,20
2792,OP002792,Passion chant.,2024-01-01,2024-01-01,1757,DEBIT,versement,en attente,20
2793,OP002793,Prochain distinguer.,2024-01-08,2024-01-08,1363,CREDIT,virement,valide,20
2794,OP002794,Classe.,2023-11-23,2023-11-23,1508,DEBIT,versement,en attente,20
2795,OP002795,Double intérieur franchir.,2023-12-07,2023-12-07,764,CREDIT,versement,en attente,20
2796,OP002796,Matière glisser rond.,2023-11-25,2023-11-25,359,CREDIT,versement,valide,20
2797,OP002797,Appeler pénétrer.,2023-12-15,2023-12-15,672,CREDIT,virement,en attente,20
2798,OP002798,Aller.,2023-11-30,2023-11-30,1048,DEBIT,retrait,en attente,20
2799,OP002799,Nuage seulement ce.,2023-10-31,2023-10-31,568,CREDIT,versement,valide,20
2800,OP002800,Clef public lever.,2023-10-26,2023-10-26,920,CREDIT,virement,valide,20
2801,OP002801,Papier paraître.,2023-11-05,2023-11-05,559,CREDIT,virement,en attente,20
2802,OP002802,Vaincre livrer.,2023-10-01,2023-10-01,633,DEBIT,retrait,en attente,20
2803,OP002803,Bas asseoir force.,2023-10-04,2023-10-04,54,DEBIT,versement,en attente,20
2804,OP002804,Passion flamme tête debout.,2023-10-10,2023-10-10,1414,CREDIT,retrait,en attente,20
2805,OP002805,Victime étouffer être.,2023-09-28,2023-09-28,1275,CREDIT,retrait,en attente,20
2806,OP002806,Argent agir jeune.,2023-09-03,2023-09-03,406,CREDIT,virement,en attente,20
2807,OP002807,Relever imposer blond.,2023-09-05,2023-09-05,506,CREDIT,retrait,en attente,20
2808,OP002808,Bureau tourner.,2023-09-13,2023-09-13,826,DEBIT,retrait,en attente,20
2809,OP002809,Pur mesure.,2023-08-02,2023-08-02,67,CREDIT,retrait,en attente,20
2810,OP002810,Là pierre.,2023-08-19,2023-08-19,1632,DEBIT,versement,en attente,20
2811,OP002811,Douze devenir mari.,2023-08-19,2023-08-19,679,DEBIT,virement,valide,20
2812,OP002812,Âgé plaindre parmi.,2023-08-14,2023-08-14,826,DEBIT,retrait,valide,20
2813,OP002813,Derrière faire.,2023-08-07,2023-08-07,829,CREDIT,versement,valide,20
2814,OP002814,Seulement mensonge.,2023-06-23,2023-06-23,1124,DEBIT,retrait,en attente,20
2815,OP002815,Comprendre début.,2023-07-08,2023-07-08,1075,DEBIT,virement,valide,20
2816,OP002816,Quartier voix ignorer.,2023-07-02,2023-07-02,1806,DEBIT,versement,valide,20
2817,OP002817,Intérêt robe.,2023-06-04,2023-06-04,634,DEBIT,versement,en attente,20
2818,OP002818,Désirer sein journée.,2023-06-11,2023-06-11,1716,DEBIT,versement,en attente,20
2819,OP002819,Bête.,2023-06-06,2023-06-06,1782,DEBIT,virement,valide,20
2820,OP002820,Nommer.,2023-06-05,2023-06-05,1624,CREDIT,virement,valide,20
2821,OP002821,Contre approcher écouter.,2023-05-13,2023-05-13,104,CREDIT,versement,en attente,20
2822,OP002822,Journal connaissance musique.,2023-04-25,2023-04-25,1400,CREDIT,virement,en attente,20
2823,OP002823,Parcourir marche.,2023-04-29,2023-04-29,426,DEBIT,retrait,en attente,20
2824,OP002824,Colline peau intelligence.,2023-04-16,2023-04-16,1152,CREDIT,versement,valide,20
2825,OP002825,Serrer tomber nuage.,2023-03-24,2023-03-24,907,CREDIT,retrait,en attente,20
2826,OP002826,Race habitant aile campagne.,2023-04-01,2023-04-01,116,CREDIT,versement,valide,20
2827,OP002827,Où fixer on.,2023-03-30,2023-03-30,252,CREDIT,virement,en attente,20
2828,OP002828,Fils société bois.,2023-02-22,2023-02-22,81,DEBIT,virement,valide,20
2829,OP002829,Considérer mur société.,2023-03-06,2023-03-06,772,DEBIT,virement,valide,20
2830,OP002830,Plein.,2023-03-11,2023-03-11,1891,CREDIT,retrait,en attente,20
2831,OP002831,Lien emmener exposer.,2023-03-15,2023-03-15,1241,DEBIT,retrait,en attente,20
2832,OP002832,Aile larme.,2023-03-11,2023-03-11,1372,CREDIT,retrait,en attente,20
2833,OP002833,Voisin possible.,2023-02-14,2023-02-14,626,DEBIT,retrait,valide,20
2834,OP002834,Calme dimanche.,2023-01-25,2023-01-25,1603,DEBIT,virement,en attente,20
2835,OP002835,Libre non.,2023-02-08,2023-02-08,1261,CREDIT,retrait,valide,20
2836,OP002836,Bien pont cas inviter.,2023-02-09,2023-02-09,1919,CREDIT,virement,valide,20
2837,OP002837,Même d'abord table.,2023-01-16,2023-01-16,1257,DEBIT,retrait,valide,20
2838,OP002838,Retourner vaste.,2023-01-13,2023-01-13,1918,CREDIT,retrait,valide,20
2839,OP002839,Placer comme.,2023-01-11,2023-01-11,1031,CREDIT,retrait,en attente,20
2840,OP002840,Nécessaire.,2025-12-02,2025-12-02,600,CREDIT,retrait,valide,21
2841,OP002841,Sueur mourir chien.,2025-11-30,2025-11-30,905,CREDIT,virement,valide,21
2842,OP002842,Maladie dépasser acheter.,2025-11-22,2025-11-22,1697,DEBIT,versement,valide,21
2843,OP002843,Marcher pièce présenter.,2025-12-09,2025-12-09,22,CREDIT,virement,valide,21
2844,OP002844,Fait parce que unique.,2025-11-09,2025-11-09,1502,CREDIT,virement,valide,21
2845,OP002845,Quelqu'Un oui.,2025-11-14,2025-11-14,1446,DEBIT,virement,valide,21
2846,OP002846,Presser.,2025-11-07,2025-11-07,271,DEBIT,virement,valide,21
2847,OP002847,Étouffer dehors visible.,2025-10-28,2025-10-28,1605,CREDIT,virement,valide,21
2848,OP002848,Départ bas offrir.,2025-10-05,2025-10-05,1023,DEBIT,retrait,en attente,21
2849,OP002849,Hauteur voisin.,2025-10-02,2025-10-02,1325,DEBIT,versement,en attente,21
2850,OP002850,Sentiment robe hésiter.,2025-10-02,2025-10-02,667,CREDIT,versement,en attente,21
2851,OP002851,Durer lequel.,2025-10-14,2025-10-14,380,CREDIT,virement,en attente,21
2852,OP002852,Robe chambre vaincre avenir.,2025-10-15,2025-10-15,1469,CREDIT,virement,en attente,21
2853,OP002853,Beau peur bas.,2025-09-03,2025-09-03,681,CREDIT,retrait,valide,21
2854,OP002854,Humide bien accompagner.,2025-09-05,2025-09-05,146,DEBIT,retrait,valide,21
2855,OP002855,Apprendre arriver.,2025-09-03,2025-09-03,1754,DEBIT,retrait,en attente,21
2856,OP002856,Sommeil haïr leur.,2025-08-17,2025-08-17,539,CREDIT,retrait,en attente,21
2857,OP002857,Île vouloir bras.,2025-08-11,2025-08-11,975,DEBIT,retrait,valide,21
2858,OP002858,Ordre libre pas accepter.,2025-08-08,2025-08-08,1591,DEBIT,retrait,en attente,21
2859,OP002859,Âme affirmer.,2025-07-23,2025-07-23,1093,CREDIT,virement,en attente,21
2860,OP002860,Décider attacher.,2025-08-16,2025-08-16,739,CREDIT,versement,en attente,21
2861,OP002861,Produire double.,2025-07-11,2025-07-11,602,DEBIT,virement,en attente,21
2862,OP002862,Noire devant accord.,2025-07-12,2025-07-12,1010,DEBIT,virement,valide,21
2863,OP002863,Prononcer sûr.,2025-07-16,2025-07-16,1095,DEBIT,retrait,valide,21
2864,OP002864,Classe examiner partout.,2025-05-28,2025-05-28,421,DEBIT,versement,valide,21
2865,OP002865,Nature installer.,2025-06-06,2025-06-06,1927,DEBIT,versement,en attente,21
2866,OP002866,Travail disparaître désormais.,2025-06-03,2025-06-03,1105,DEBIT,versement,valide,21
2867,OP002867,Prêt tuer entourer.,2025-04-24,2025-04-24,366,CREDIT,versement,en attente,21
2868,OP002868,L'Une théâtre.,2025-05-13,2025-05-13,29,CREDIT,versement,en attente,21
2869,OP002869,Grain mourir.,2025-05-14,2025-05-14,657,DEBIT,retrait,valide,21
2870,OP002870,Faux portier.,2025-05-16,2025-05-16,921,CREDIT,retrait,en attente,21
2871,OP002871,Quelqu'Un côte tendre.,2025-04-13,2025-04-13,1907,CREDIT,versement,valide,21
2872,OP002872,Pain heure journée.,2025-04-04,2025-04-04,1673,DEBIT,virement,valide,21
2873,OP002873,Soumettre.,2025-04-08,2025-04-08,880,CREDIT,virement,en attente,21
2874,OP002874,Bout lui que porter.,2025-04-11,2025-04-11,1790,CREDIT,retrait,valide,21
2875,OP002875,Conscience plein rapidement soir.,2025-03-27,2025-03-27,991,CREDIT,versement,en attente,21
2876,OP002876,D'Autres main.,2025-03-01,2025-03-01,1666,CREDIT,versement,valide,21
2877,OP002877,Semblable fer.,2025-03-10,2025-03-10,469,DEBIT,retrait,valide,21
2878,OP002878,Cause intérêt partie.,2025-03-01,2025-03-01,1248,CREDIT,retrait,en attente,21
2879,OP002879,Feu souvenir chair français.,2025-02-09,2025-02-09,117,DEBIT,versement,valide,21
2880,OP002880,Nature fin sentiment sembler.,2025-02-16,2025-02-16,108,CREDIT,retrait,valide,21
2881,OP002881,Propre vin.,2025-02-01,2025-02-01,44,DEBIT,versement,en attente,21
2882,OP002882,Pleurer plonger lien.,2025-02-14,2025-02-14,204,DEBIT,versement,en attente,21
2883,OP002883,Pousser ferme image.,2025-01-03,2025-01-03,604,CREDIT,virement,en attente,21
2884,OP002884,Tôt puisque.,2025-01-07,2025-01-07,577,CREDIT,versement,en attente,21
2885,OP002885,Secrétaire hôtel pièce.,2025-01-01,2025-01-01,769,CREDIT,virement,en attente,21
2886,OP002886,Obéir tellement justice.,2024-12-24,2024-12-24,1597,CREDIT,retrait,en attente,21
2887,OP002887,Croiser pierre révolution.,2024-12-26,2024-12-26,1074,DEBIT,versement,valide,21
2888,OP002888,Affirmer tache énorme.,2024-12-18,2024-12-18,376,DEBIT,virement,en attente,21
2889,OP002889,Mais contraire public.,2024-11-26,2024-11-26,1205,CREDIT,versement,valide,21
2890,OP002890,Demain table moment.,2024-11-23,2024-11-23,291,CREDIT,versement,valide,21
2891,OP002891,Instinct droit.,2024-11-29,2024-11-29,1256,CREDIT,virement,en attente,21
